0.	0.9551431483517194	0.04485685160891434
0.03125	0.8580751643153004	0.03704600503469857
0.0625	0.7708747517012586	0.0306375031836974
0.09375	0.6925381610722602	0.02537036488550448
0.125	0.6221639265225307	0.02103430154494118
0.15625	0.5589423887332869	0.017459367990043384
0.1875	0.5021463080930318	0.014507845075555165
0.21875	0.4511224490802308	0.0120678452662204
0.25	0.40528403177133926	0.0100482545413062
0.28125	0.36410395866310485	0.008374715460117088
0.3125	0.32710873550402564	0.0069864250521334825
0.34375	0.29387301388637194	0.005833573175417217
0.375	0.2640146912307123	0.004875286412299562
0.40625	0.2371905107019967	0.004077972605498331
0.4375	0.21309210968520864	0.003413984120388458
0.46875	0.1914424708401217	0.0028605355857599657
0.5	0.17199273454491135	0.002398825507755692
0.53125	0.15451933580564814	0.0020133217344984466
0.5625	0.13882143251734552	0.0016911789953227424
0.59375	0.12471859536700738	0.0014217631926881982
0.625	0.11204873271611399	0.0011962621979618518
0.65625	0.10066622652926065	0.0010073669063023621
0.6875	0.0904402578619439	0.0008490094786542113
0.71875	0.0812533026142398	0.000716148222386935
0.75	0.0729997802251162	0.0006045905763678028
0.78125	0.06558483974822503	0.0005108472793657476
0.8125	0.058923269335148624	0.00043201209655075595
0.84375	0.05293851657515282	0.00036566252286596504
0.875	0.047561808418229	0.0003097777254070719
0.90625	0.04273136055549893	0.00026267066987974846
0.9375	0.03839166716140271	0.00022293193049032628
0.96875	0.034492862827404575	0.0001893831334218339
1.	0.030990149348017193	0.0001610383513773704
1.03125	0.027843280766379628	0.0001370720665077492
1.0625	0.02501610075707653	0.00011679256417325423
1.09375	0.022476127026104978	0.00009961982069076926
1.125	0.02019417794882999	0.00008506711276121126
1.15625	0.01814403715268103	0.0000727257113382531
1.1875	0.016302152187827997	0.00006225213369287323
1.21875	0.014647363821141488	0.00005335751873769296
1.25	0.013160662840977009	0.00004579876586192737
1.28125	0.011824971576700007	0.000039371139497422145
1.3125	0.01062494762109848	0.000033902092754303954
1.34375	0.009546807499151922	0.000029246105666448814
1.375	0.008578168255990825	0.000025280368453804714
1.40625	0.0077079051429242325	0.00002190116903681965
1.4375	0.006926023765517146	0.00001902086789033362
1.46875	0.006223545223976595	0.00001656536307290948
1.5	0.005592402925487619	0.000014471964629403106
1.53125	0.005025349882334286	0.000012687611129509786
1.5625	0.004515875430193007	0.00001116737235845296
1.59375	0.004058130409290149	9.873191517516342e-6
1.625	0.0036468599484010327	8.772828052191258e-6
1.65625	0.0032773430790791697	7.838968675580532e-6
1.6875	0.00294533848601554	7.0484795197688944e-6
1.71875	0.002647035769974662	6.381776813109245e-6
1.75	0.0023790116631184823	5.822297200765245e-6
1.78125	0.0021381906934610975	5.35605192590583e-6
1.8125	0.0019218098463399647	4.971251675047112e-6
1.84375	0.001727386816734813	4.657991050050652e-6
1.875	0.0015526914875417634	4.407983433538055e-6
1.90625	0.001395720305991205	4.214338523489511e-6
1.9375	0.001254673263710994	4.0713760766634315e-6
1.96875	0.001127933215863174	3.9744704600438736e-6
2.	0.001014047301669597	3.919921499339848e-6
2.03125	0.0009117102527932253	3.904847862050745e-6
2.0625	0.0008197493977435106	3.927099843520419e-6
2.09375	0.000737111189965556	3.985188957637592e-6
2.125	0.0006628491047874292	4.078232185763153e-6
2.15625	0.0005961127661320666	4.205909122083243e-6
2.1875	0.0005361381780349	4.3684305823643425e-6
2.21875	0.000482238948706247	4.566517525762543e-6
2.25	0.0004337984062848835	4.801389384150869e-6
2.28125	0.00039026251567801483	5.074761107213481e-6
2.3125	0.00035113351508914983	5.388848420251612e-6
2.34375	0.0003159641991073515	5.746380960208904e-6
2.375	0.00028435278266173087	6.150623108170869e-6
2.40625	0.0002559382868209993	6.605402477249169e-6
2.4375	0.0002303963934152109	7.115146146565297e-6
2.46875	0.00020743572084483777	7.684924857895796e-6
2.5	0.00018679447828271205	8.320505514002947e-6
2.53125	0.00016823745982321727	9.02841243912213e-6
2.5625	0.0001515533440396103	9.815997984687254e-6
2.59375	0.00013655226792049028	0.000010691523189228808
2.625	0.00012306364730942535	0.000011664249332470505
2.65625	0.00011093421880478267	0.000012744541361959606
2.6875	0.00010002628062177844	0.000013943984318053726
2.71875	0.00009021611220534669	0.000015275514041797503
2.75	0.00008139255443667594	0.00001675356362222556
2.78125	0.00007345573412189968	0.00001839422722715537
2.8125	0.00006631591810962644	0.000020215443166907596
2.84375	0.000059892483873819154	0.00002223719826615846
2.875	0.00005411299473717144	0.000024481755867991155
2.90625	0.000048912369112859115	0.000026973910069173562
2.9375	0.00004423213422332946	0.00002974126908997882
2.96875	0.00004001975572594879	0.00003281457101908582
3.	0.00003622803554814891	0.00003622803554814887
3.03125	0.00003281457101908582	0.000040019755725948737
3.0625	0.00002974126908997919	0.00004423213422332883
3.09375	0.000026973910069173213	0.00004891236911285965
3.125	0.000024481755867991433	0.000054112994737170686
3.15625	0.000022237198266158456	0.000059892483873819093
3.1875	0.00002021544316690764	0.00006631591810962636
3.21875	0.00001839422722715545	0.00007345573412189962
3.25	0.00001675356362222556	0.00008139255443667582
3.28125	0.000015275514041797686	0.00009021611220534543
3.3125	0.000013943984318053753	0.0001000262806217784
3.34375	0.000012744541361959796	0.00011093421880478116
3.375	0.000011664249332470457	0.00012306364730942692
3.40625	0.000010691523189228916	0.00013655226792048838
3.4375	9.8159979846872e-6	0.00015155334403961238
3.46875	9.028412439122022e-6	0.00016823745982321505
3.5	8.320505514003028e-6	0.00018679447828271218
3.53125	7.684924857896e-6	0.00020743572084483473
