0.	0.9428666513534489	0.05713334864655095	0.49999999999999994	-0.442866651353449	-0.442866651353449	0.49999999999999994
0.005	0.9370530512474307	0.056308473976462714	0.49668076261194666	-0.44037228863548394	-0.44037228863548394	0.49668076261194666
0.01	0.9312755011092234	0.05549710529181229	0.49338630320051785	-0.43788919790870556	-0.43788919790870556	0.49338630320051785
0.015	0.9255337765289436	0.05469902747287503	0.49011640200090933	-0.4354173745280343	-0.4354173745280343	0.49011640200090933
0.02	0.9198276545022139	0.05391402886287894	0.48687084168254646	-0.4329568128196675	-0.4329568128196675	0.48687084168254646
0.025	0.9141569134212646	0.05314190121248935	0.483649407316877	-0.43050750610438765	-0.43050750610438765	0.483649407316877
0.03	0.9085213330661106	0.05238243962518235	0.48045188634564645	-0.4280694467204641	-0.4280694467204641	0.48045188634564645
0.035	0.9029206945957637	0.051635442503496665	0.4772780685496302	-0.4256426260461335	-0.4256426260461335	0.4772780685496302
0.04	0.8973547805395361	0.050900711496147	0.4741277460178416	-0.4232270345216946	-0.4232270345216946	0.4741277460178416
0.045	0.8918233747883697	0.0501780514459888	0.4710007131171792	-0.4208226616711904	-0.4208226616711904	0.4710007131171792
0.05	0.8863262625862198	0.04946727033881615	0.467896766462518	-0.41842949612370184	-0.41842949612370184	0.467896766462518
0.05499999999999999	0.8808632305215246	0.04876817925298482	0.4648157048872547	-0.4160475256342699	-0.4160475256342699	0.4648157048872547
0.06	0.8754340665187001	0.048080592309840964	0.46175732941427056	-0.4136767371044296	-0.4136767371044296	0.46175732941427056
0.065	0.8700385598296896	0.0474043266249482	0.4587214432273189	-0.4113171166023707	-0.4113171166023707	0.4587214432273189
0.07	0.8646765010255946	0.04673920226009759	0.4557078516428461	-0.4089686493827485	-0.4089686493827485	0.4557078516428461
0.075	0.8593476819883301	0.04608504217608694	0.4527163620822085	-0.40663131990612156	-0.40663131990612156	0.4527163620822085
0.08	0.8540518959023498	0.04544167218626105	0.4497467840443054	-0.40430511185804435	-0.40430511185804435	0.4497467840443054
0.085	0.8487889372464077	0.04480892091079425	0.44679892907860097	-0.4019900081678067	-0.4019900081678067	0.44679892907860097
0.09	0.8435586017854024	0.044186619731710786	0.4438726107585566	-0.3996859910268458	-0.3996859910268458	0.4438726107585566
0.095	0.8383606865622452	0.043574602748626234	0.4409676446554357	-0.39739304190680946	-0.39739304190680946	0.4409676446554357
0.1	0.833194989889782	0.04297270673519793	0.43808384831249	-0.39511114157729205	-0.39511114157729205	0.43808384831249
0.10500000000000001	0.8280613113427929	0.04238077109627858	0.43522104121953575	-0.3928402701232572	-0.3928402701232572	0.43522104121953575
0.10999999999999999	0.8229594517500136	0.04179863782575416	0.4323790447878839	-0.39058040696212976	-0.39058040696212976	0.4323790447878839
0.11499999999999999	0.8178892131862245	0.04122615146506148	0.429557682325643	-0.38833153086058153	-0.38833153086058153	0.429557682325643
0.12	0.8128503989643754	0.040663159062370724	0.42675677901337306	-0.38609361995100233	-0.38609361995100233	0.42675677901337306
0.125	0.807842813627787	0.04010951013242425	0.4239761618801056	-0.38386665174768136	-0.38386665174768136	0.4239761618801056
0.13	0.8028662629423781	0.039565056617020145	0.4212156597796991	-0.38165060316267896	-0.38165060316267896	0.4212156597796991
0.135	0.7979205538889405	0.039029652846130414	0.4184751033675354	-0.379445450521405	-0.379445450521405	0.4184751033675354
0.14	0.7930054946554916	0.038503155499643615	0.41575432507756765	-0.37725116957792404	-0.37725116957792404	0.41575432507756765
0.14500000000000002	0.7881208946296493	0.037985423569722565	0.41305315909968593	-0.37506773552996336	-0.37506773552996336	0.41305315909968593
0.15	0.7832665643910536	0.037476318323765634	0.4103714413574096	-0.37289512303364397	-0.37289512303364397	0.4103714413574096
0.155	0.778442315703866	0.03697570326796423	0.4077090094859151	-0.37073330621795086	-0.37073330621795086	0.4077090094859151
0.16	0.7736479615092864	0.036483444111444274	0.40506570281036536	-0.3685822586989211	-0.3685822586989211	0.40506570281036536
0.165	0.7688833159181275	0.03599940873098517	0.40244136232455635	-0.3664419535935712	-0.3664419535935712	0.40244136232455635
0.17	0.7641481942034476	0.03552346713630394	0.39983583066987577	-0.3643123635335718	-0.3643123635335718	0.39983583066987577
0.17500000000000002	0.7594424127932115	0.03505549143589859	0.397248952114555	-0.36219346067865643	-0.36219346067865643	0.397248952114555
0.18	0.7547657892630125	0.034595355803438865	0.3946805725332257	-0.36008521672978683	-0.36008521672978683	0.3946805725332257
0.185	0.750118142328841	0.03414293644469768	0.39213053938676934	-0.35798760294207166	-0.35798760294207166	0.39213053938676934
0.19	0.7454992918398846	0.03369811156501362	0.3895987017024491	-0.35590059013743547	-0.35590059013743547	0.3895987017024491
0.195	0.7409090587713947	0.03326076133727568	0.3870849100543352	-0.35382414871705953	-0.35382414871705953	0.3870849100543352
0.2	0.7363472652175809	0.03283076787042333	0.3845890165440021	-0.3517582486735788	-0.3517582486735788	0.3845890165440021
