0.	0.8443105449587163	0.1556894550412839	0.5000000000000001	-0.3443105449587162	-0.3443105449587162	0.5000000000000001
0.003	0.8403752315517911	0.15474916683053763	0.49756219919116434	-0.3428130323606267	-0.3428130323606267	0.49756219919116434
0.006	0.8364594179449851	0.15381843135357903	0.4951389246492821	-0.3413204932957031	-0.3413204932957031	0.4951389246492821
0.009000000000000001	0.8325630040412146	0.15289715268000414	0.4927300783606094	-0.33983292568060525	-0.33983292568060525	0.4927300783606094
0.012	0.8286858902883192	0.1519852358913369	0.49033556308982806	-0.3383503271984912	-0.3383503271984912	0.49033556308982806
0.015	0.8248279776759051	0.15108258707051725	0.4879552823732112	-0.3368726953026939	-0.3368726953026939	0.4879552823732112
0.018000000000000002	0.8209891677322085	0.15018911329149925	0.48558914051185387	-0.3354000272203546	-0.3354000272203546	0.48558914051185387
0.021	0.8171693625209737	0.14930472260895594	0.48323704256496486	-0.3339323199560089	-0.3339323199560089	0.48323704256496486
0.024	0.8133684646383608	0.1484293240480944	0.4808988943432276	-0.3324695702951332	-0.3324695702951332	0.4808988943432276
0.026999999999999996	0.8095863772098604	0.1475628275945764	0.4785746024022184	-0.331011774807642	-0.331011774807642	0.4785746024022184
0.03	0.805823003887236	0.14670514418454533	0.47626407403589066	-0.32955892985134533	-0.32955892985134533	0.47626407403589066
0.033	0.8020782488454801	0.1458561856947556	0.4739672172701178	-0.3281110315753622	-0.3281110315753622	0.4739672172701178
0.036000000000000004	0.7983520167797923	0.14501586493280794	0.4716839408563001	-0.3266680759234922	-0.3266680759234922	0.4716839408563001
0.039	0.7946442129025751	0.14418409562748513	0.46941415426503014	-0.325230058637545	-0.325230058637545	0.46941415426503014
0.042	0.7909547429404471	0.14336079241918992	0.4671577676798185	-0.32379697526062856	-0.32379697526062856	0.4671577676798185
0.045	0.787283513131275	0.14254587085048254	0.46491469199087876	-0.3223688211403962	-0.3223688211403962	0.46491469199087876
0.048	0.7836304302212269	0.14173924735671783	0.4626848387889724	-0.32094559143225454	-0.32094559143225454	0.4626848387889724
0.051000000000000004	0.7799954014618351	0.14094083925677858	0.46046812035930684	-0.31952728110252826	-0.31952728110252826	0.46046812035930684
0.05399999999999999	0.7763783346070902	0.14015056474390986	0.4582644496755	-0.31811388493159015	-0.31811388493159015	0.4582644496755
0.056999999999999995	0.7727791379105419	0.139368342876645	0.45607374039359344	-0.31670539751694843	-0.31670539751694843	0.45607374039359344
0.06	0.7691977201224216	0.1385940935698297	0.4538959068461257	-0.315301813276296	-0.315301813276296	0.4538959068461257
0.063	0.7656339904867838	0.13782773758573819	0.451730864036261	-0.3139031264505228	-0.3139031264505228	0.451730864036261
0.066	0.7620878587386624	0.13706919652528338	0.44957852763197287	-0.3125093311066895	-0.3125093311066895	0.44957852763197287
0.069	0.7585592351012467	0.1363183928193194	0.44743881396028307	-0.31112042114096367	-0.31112042114096367	0.44743881396028307
0.07200000000000001	0.7550480302830738	0.13557524972003432	0.44531164000155404	-0.3097363902815197	-0.3097363902815197	0.44531164000155404
0.07500000000000001	0.751554155475239	0.13483969129243412	0.44319692338383654	-0.3083572320914024	-0.3083572320914024	0.44319692338383654
0.078	0.7480775223486211	0.13411164240591467	0.4410945823772679	-0.30698293997135323	-0.30698293997135323	0.4410945823772679
0.081	0.7446180430511291	0.133391028725923	0.43900453588852606	-0.30561350716260305	-0.30561350716260305	0.43900453588852606
0.084	0.741175630204957	0.13267777670570563	0.4369267034553313	-0.30424892674962567	-0.30424892674962567	0.4369267034553313
0.08700000000000001	0.7377501969038689	0.13197181357814308	0.434861005241006	-0.30288919166286293	-0.30288919166286293	0.434861005241006
0.09	0.7343416567104881	0.1312730673476707	0.43280736202907943	-0.30153429468140874	-0.30153429468140874	0.43280736202907943
0.093	0.7309499236536097	0.13058146678228283	0.4307656952179463	-0.30018422843566345	-0.30018422843566345	0.4307656952179463
0.096	0.7275749122255274	0.12989694140562258	0.428735926815575	-0.2988389854099524	-0.2988389854099524	0.428735926815575
0.099	0.7242165373793764	0.12921942148915255	0.4267179794342645	-0.29749855794511193	-0.29749855794511193	0.4267179794342645
0.10200000000000001	0.7208747145264943	0.12854883804440975	0.42471177628545204	-0.2961629382410423	-0.2961629382410423	0.42471177628545204
0.10500000000000001	0.7175493595337967	0.1278851228153392	0.42271724117456794	-0.29483211835922873	-0.29483211835922873	0.42271724117456794
0.10799999999999998	0.714240388721168	0.12722820827071013	0.4207342984959391	-0.29350609022522894	-0.29350609022522894	0.4207342984959391
0.11099999999999999	0.7109477188588722	0.12657802759661096	0.4187628732277416	-0.2921848456311306	-0.2921848456311306	0.4187628732277416
0.11399999999999999	0.707671267164971	0.12593451468902223	0.41680289092699657	-0.29086837623797435	-0.29086837623797435	0.41680289092699657
0.11699999999999999	0.7044109513027695	0.1252976041464675	0.4148542777246185	-0.289556673578151	-0.289556673578151	0.4148542777246185
0.12	0.7011666893782688	0.12466723126274304	0.4129169603205059	-0.28824972905776286	-0.28824972905776286	0.4129169603205059
0.123	0.697938399937635	0.12404333201972179	0.41099086597867834	-0.28694753395895656	-0.28694753395895656	0.41099086597867834
0.126	0.694726001964687	0.12342584308023352	0.4090759225224603	-0.28565007944222676	-0.28565007944222676	0.4090759225224603
0.129	0.6915294148783975	0.12281470178101928	0.4071720583297084	-0.2843573565486891	-0.2843573565486891	0.4071720583297084
0.132	0.6883485585304089	0.12220984612576014	0.4052792023280845	-0.2830693562023244	-0.2830693562023244	0.4052792023280845
